7746,1232,47,505,1,28.24,25.48,2.76,4
7747,4301,39,1580,2,127.0,38.58,88.42,2
7748,9024,92,3634,3,357.0,41.25,315.75,12
7749,7410,22,3754,12,40.15,23.17,16.98,7
7750,6453,3,4214,11,83.56,37.65,45.91,10
7751,7695,54,2649,9,24.35,21.25,3.1,1
7752,2691,31,679,2,52.31,19.98,32.33,3
7753,8106,35,1946,2,50.05,4.59,45.46,3
7754,6526,25,2035,5,95.67,0.68,94.99,4
7755,4047,81,4116,2,79.14,20.55,58.59,10
7756,9350,57,3592,6,56.67,43.86,12.81,9
7757,9542,6,2544,12,88.51,13.13,75.38,7
7758,6989,16,2275,7,44.41,28.32,16.09,7
7759,2522,19,4494,2,65.0,26.38,38.62,4
7760,1704,58,4559,4,38.2,30.55,7.65,5
7761,9741,50,345,8,77.39,27.44,49.95,10
7762,6778,84,613,14,439.0,16.27,422.73,7
7763,813,90,1537,10,288.0,48.85,239.15,7
7764,59,54,4625,15,73.1,49.36,23.74,14
7765,3617,26,2633,11,129.0,6.96,122.04,14
7766,327,59,2048,10,49.36,39.08,10.28,6
7767,6133,68,629,11,76.25,36.1,40.15,11
7768,2606,37,4012,7,28.58,19.81,8.77,3
7769,2675,29,163,12,76.16,2.88,73.28,3
7770,1154,64,348,6,91.32,41.94,49.38,3
7771,2645,79,2211,10,97.34,42.39,54.95,2
7772,7261,21,2454,4,53.92,19.57,34.35,14
7773,9589,78,3608,10,70.13,16.85,53.28,6
7774,471,4,3465,11,35.71,17.83,17.88,11
7775,4209,56,4221,3,70.56,36.63,33.93,1
7776,5843,41,3546,6,57.0,46.61,10.39,2
7777,3642,43,1066,13,38.39,25.92,12.47,6
7778,6656,8,1541,8,16.75,7.32,9.43,11
7779,5879,48,4020,7,76.54,16.14,60.4,13
7780,4408,31,2089,3,25.27,17.21,8.06,13
7781,8218,8,2673,7,66.25,12.38,53.87,14
7782,7244,5,4263,5,48.86,1.22,47.64,2
7783,3837,85,4826,12,42.94,38.67,4.27,12
7784,3580,86,2195,6,67.6,38.26,29.34,1
7785,7378,94,4204,10,68.74,37.93,30.81,13
7786,7081,98,650,4,85.77,49.23,36.54,10
7787,21,17,2143,12,84.52,11.2,73.32,4
7788,4864,30,752,6,28.74,11.28,17.46,9
7789,5191,68,244,15,62.0,14.55,47.45,14
7790,3695,79,3736,11,44.25,36.48,7.77,13
7791,7788,14,1993,1,96.8,39.34,57.46,2
7792,2973,47,4766,3,87.94,0.51,87.43,13
7793,1322,10,4073,6,38.57,4.26,34.31,10
7794,3706,75,1789,6,54.0,9.25,44.75,7
7795,9586,53,2828,9,20.21,17.08,3.13,14
7796,467,9,2105,8,41.55,10.9,30.65,12
7797,7398,66,3423,13,22.59,22.08,0.51,14
7798,1795,12,4915,1,86.4,6.93,79.47,5
7799,3875,67,3753,4,47.4,14.93,32.47,10
7800,8975,30,281,1,87.95,5.55,82.4,12
7801,9766,57,155,6,18.75,14.36,4.39,9
7802,6027,5,1025,8,93.99,12.13,81.86,5
7803,6499,94,3258,12,31.6,14.19,17.41,8
7804,8377,92,76,11,42.68,18.06,24.62,13
7805,7523,74,1503,5,62.48,48.13,14.35,1
7806,6292,26,3515,10,66.97,8.75,58.22,13
7807,4632,50,3059,1,79.6,19.87,59.73,13
7808,8393,74,4129,11,52.52,23.08,29.44,2
7809,4203,10,3725,7,14.33,9.1,5.23,8
7810,9181,51,237,4,19.5,12.22,7.28,2
7811,3921,94,3900,12,30.47,11.82,18.65,1
7812,6005,53,886,5,96.39,34.23,62.16,9
7813,3629,15,4623,1,86.61,39.07,47.54,9
7814,1946,78,641,13,44.39,6.89,37.5,13
7815,2196,82,4890,8,27.17,16.44,10.73,12
7816,8137,47,2958,3,52.38,39.54,12.84,3
7817,7712,59,3116,3,142.0,21.16,120.84,10
7818,5101,14,858,2,69.29,2.71,66.58,14
7819,5300,86,2276,2,47.45,12.12,35.33,12
7820,7683,31,2026,3,59.67,35.1,24.57,1
7821,5123,55,1207,8,29.44,17.56,11.88,13
7822,565,13,1372,15,41.83,23.38,18.45,2
7823,2433,36,3131,10,57.97,40.17,17.8,8
7824,8282,29,1282,14,62.62,11.56,51.06,1
7825,9599,12,1193,2,58.93,10.48,48.45,13
7826,7681,91,2145,12,89.08,10.95,78.13,13
7827,4440,2,1626,8,82.89,46.43,36.46,10
7828,5450,21,3855,4,58.81,14.38,44.43,13
7829,1640,78,2278,10,76.11,8.72,67.39,4
7830,9280,30,1194,10,82.74,25.93,56.81,12
7831,7227,11,317,2,71.73,47.32,24.41,6
7832,3662,88,1992,6,46.9,20.27,26.63,11
7833,7618,83,1508,9,36.36,33.04,3.32,1
7834,2296,75,800,5,52.07,25.96,26.11,4
7835,8876,33,2286,14,33.29,15.72,17.57,10
7836,5433,19,4119,4,28.0,14.02,13.98,7
7837,8399,68,4487,8,378.0,36.04,341.96,2
7838,5040,70,3590,15,43.85,41.21,2.64,2
7839,4450,41,3553,12,26.23,24.96,1.27,12
7840,1058,76,3415,12,34.65,13.63,21.02,14
7841,7030,4,3426,15,38.64,31.84,6.8,13
7842,5355,41,84,10,63.31,42.45,20.86,14
7843,5406,44,713,7,79.07,25.0,54.07,12
7844,2875,92,2252,14,84.2,1.98,82.22,9
7845,271,53,4959,7,38.84,36.84,2.0,4
7846,9171,58,177,12,22.31,4.09,18.22,5
7847,6454,34,4867,1,22.24,1.88,20.36,3
7848,9982,70,2446,11,97.15,3.55,93.6,4
7849,2810,48,3751,11,94.2,33.66,60.54,3
7850,2912,18,533,8,43.96,17.02,26.94,5
7851,6752,16,4823,6,24.67,15.43,9.24,1
7852,1317,18,994,7,206.0,1.96,204.04,11
7853,7375,92,2421,9,25.78,19.97,5.81,8
7854,6355,72,2354,6,41.58,29.92,11.66,6
7855,8362,33,4623,5,89.0,27.44,61.56,2
7856,8900,25,2743,6,80.58,27.83,52.75,14
7857,720,36,3220,13,59.12,23.51,35.61,12
7858,6931,8,4591,7,27.27,7.76,19.51,13
7859,5893,2,3695,9,33.19,19.86,13.33,11
7860,8132,45,1,8,55.31,9.5,45.81,3
7861,6411,39,4513,1,89.05,25.63,63.42,8
7862,867,10,3209,3,92.42,26.54,65.88,4
7863,4642,20,1884,6,413.0,23.18,389.82,5
7864,6206,38,2678,12,54.95,16.55,38.4,9
7865,2347,5,162,14,34.0,1.98,32.02,8
7866,6797,34,3573,1,30.2,18.37,11.83,14
7867,8900,76,905,9,26.97,17.1,9.87,10
7868,2177,96,4682,9,48.16,34.95,13.21,3
7869,925,55,4653,11,61.09,43.52,17.57,7
7870,9998,40,885,15,50.07,17.61,32.46,10
7871,6084,46,3700,12,97.38,34.14,63.24,1
7872,1762,12,640,13,200.0,3.19,196.81,14
7873,2815,46,2245,6,46.87,26.1,20.77,9
7874,9070,78,3478,7,48.56,39.3,9.26,5
7875,835,18,727,2,47.73,20.54,27.19,14
7876,2991,82,3271,5,62.26,15.46,46.8,13
7877,4724,42,62,7,95.79,6.04,89.75,7
7878,8524,30,499,10,47.46,9.05,38.41,8
7879,4874,92,3818,6,263.0,29.9,233.1,14
7880,3487,48,3238,2,41.17,13.56,27.61,6
7881,6180,99,1569,1,26.9,1.79,25.11,12
7882,7652,67,153,9,52.25,28.72,23.53,11
7883,7324,39,1028,13,32.77,11.59,21.18,3
7884,1433,89,2445,11,82.66,34.57,48.09,3
7885,176,50,3275,7,22.59,18.99,3.6,2
7886,7662,27,1096,8,70.0,9.61,60.39,12
7887,9949,74,793,5,76.75,31.06,45.69,1
7888,270,5,137,7,30.21,10.8,19.41,13
7889,9043,46,151,12,69.58,49.18,20.4,10
7890,7988,94,1914,5,65.27,20.23,45.04,6
7891,2412,91,2224,7,93.34,41.53,51.81,14
7892,5477,45,3731,10,30.21,29.8,0.41,8
7893,5779,8,1724,1,78.47,19.64,58.83,7
7894,4191,15,619,14,82.68,18.01,64.67,4
7895,6074,45,651,13,31.47,12.77,18.7,2
7896,6403,1,1501,13,34.59,3.24,31.35,11
7897,8982,81,1737,6,47.0,44.07,2.93,2
7898,8813,28,3180,5,49.18,35.92,13.26,8
7899,5358,65,4529,2,40.47,12.45,28.02,4
7900,5158,69,3457,2,31.64,9.24,22.4,12
7901,5921,75,1860,3,83.55,41.54,42.01,10
7902,9106,93,3805,9,30.11,24.04,6.07,10
7903,1265,89,743,5,96.65,15.62,81.03,10
7904,3548,30,4415,2,51.99,1.01,50.98,11
7905,4139,80,609,15,25.63,21.51,4.12,13
7906,3626,45,943,9,80.08,11.33,68.75,4
7907,6756,44,1578,6,30.05,24.01,6.04,4
7908,7715,9,3699,6,88.35,19.22,69.13,7
7909,816,92,2175,1,29.86,25.44,4.42,4
7910,56,49,1674,10,215.0,16.61,198.39,13
7911,257,5,2778,9,67.61,23.78,43.83,6
7912,3167,89,1801,9,94.86,48.36,46.5,10
7913,2049,2,4758,3,52.43,40.82,11.61,12
7914,5631,70,129,5,96.89,23.49,73.4,11
7915,9294,7,4607,7,82.12,45.2,36.92,12
7916,1619,30,590,15,47.4,6.34,41.06,2
7917,200,2,1748,9,373.0,16.93,356.07,12
7918,9993,51,2968,11,65.12,45.06,20.06,1
7919,5501,63,1103,15,64.34,1.39,62.95,2
7920,7597,45,4171,10,49.55,19.96,29.59,14
7921,5177,85,2454,9,94.96,44.49,50.47,2
7922,8376,72,1078,5,78.14,30.17,47.97,2
7923,6048,19,2271,2,86.05,25.36,60.69,14
7924,7010,25,4264,15,40.66,11.31,29.35,12
7925,7588,77,4299,12,31.65,19.0,12.65,3
7926,1848,33,1484,10,41.33,33.94,7.39,7
7927,5673,23,4365,14,40.27,11.45,28.82,14
7928,7699,48,1905,15,86.49,47.41,39.08,5
7929,102,8,2828,13,68.47,37.99,30.48,9
7930,1054,19,4162,12,90.95,11.08,79.87,10
7931,1663,41,2712,12,76.07,1.04,75.03,6
7932,3434,48,3785,5,33.53,24.07,9.46,3
7933,1951,9,520,10,48.43,44.15,4.28,3
7934,6097,52,2114,10,70.37,29.39,40.98,3
7935,7613,21,2759,2,63.61,25.39,38.22,8
7936,4565,97,3962,7,20.82,19.91,0.91,2
7937,2622,74,4155,11,39.44,22.4,17.04,9
7938,6915,52,1147,14,66.44,34.57,31.87,2
7939,3476,18,3790,4,53.58,34.34,19.24,11
7940,9341,47,1773,1,53.0,31.81,21.19,11
7941,3687,82,174,14,56.47,8.89,47.58,10
7942,6428,31,3571,11,52.55,25.38,27.17,4
7943,5536,21,1463,3,35.28,18.05,17.23,1
7944,6594,24,1060,5,37.49,28.25,9.24,3
7945,6246,62,1833,1,90.35,4.75,85.6,9
7946,9779,66,809,11,97.76,47.48,50.28,13
7947,5448,57,3116,12,51.87,23.94,27.93,5
7948,7719,39,1073,3,75.89,4.1,71.79,8
7949,221,74,3188,7,438.0,9.69,428.31,11
7950,9081,62,1966,4,99.39,16.35,83.04,3
7951,3454,4,4482,5,29.8,28.13,1.67,1
7952,3173,13,1707,11,49.84,42.73,7.11,6
7953,3113,99,2301,4,66.4,4.66,61.74,6
7954,6291,80,3000,1,43.19,39.23,3.96,1
7955,8630,29,3745,15,86.95,11.89,75.06,13
7956,2094,33,764,9,457.0,13.36,443.64,5
7957,3618,99,1971,5,40.62,20.01,20.61,2
7958,7715,80,1850,2,48.0,13.73,34.27,4
7959,307,82,271,9,31.9,17.05,14.85,10
7960,1360,96,2272,12,71.55,16.4,55.15,14
7961,4416,14,4833,9,51.68,14.87,36.81,8
7962,3827,12,34,10,431.0,3.08,427.92,8
7963,3180,73,780,15,18.27,13.91,4.36,13
7964,6579,92,2709,1,45.89,39.13,6.76,10
7965,3275,60,3397,11,81.55,42.7,38.85,14
7966,6303,97,335,12,56.3,1.97,54.33,14
7967,7196,39,2016,13,65.47,2.84,62.63,4
7968,8944,97,3147,13,73.89,11.5,62.39,12
7969,8763,92,2088,14,52.79,29.26,23.53,9
7970,9101,13,702,2,57.97,29.46,28.51,3
7971,2489,81,4439,15,20.42,12.26,8.16,5
7972,9856,90,3097,8,49.15,45.17,3.98,1
7973,4205,85,1991,6,76.7,11.73,64.97,13
7974,3499,53,2650,9,81.79,1.5,80.29,6
7975,8684,76,4910,13,73.8,31.59,42.21,8
7976,6174,77,2236,8,460.0,21.32,438.68,9
7977,7110,51,1607,3,54.35,19.26,35.09,6
7978,5125,54,2654,2,82.9,43.64,39.26,13
7979,4495,56,3528,15,55.93,6.0,49.93,13
7980,681,23,3059,6,65.78,41.38,24.4,11
7981,801,69,1072,11,91.44,32.78,58.66,10
7982,5761,66,4679,14,80.85,49.85,31.0,1
7983,4293,80,2712,4,60.39,25.72,34.67,8
7984,5257,91,3331,9,237.0,6.97,230.03,4
7985,9172,70,863,11,39.47,31.75,7.72,9
7986,3432,96,1130,6,85.55,11.56,73.99,2
7987,466,1,2154,14,83.65,16.68,66.97,1
7988,9229,17,4555,11,98.73,16.38,82.35,4
7989,1953,30,1271,7,134.0,26.37,107.63,10
7990,3427,17,3375,3,74.35,29.87,44.48,13
7991,5370,29,3141,8,37.4,18.07,19.33,10
7992,9615,28,4333,13,34.91,19.98,14.93,1
7993,5336,27,2402,14,20.4,17.2,3.2,9
7994,1535,39,4128,10,91.63,30.45,61.18,12
7995,6294,100,4680,13,74.02,14.75,59.27,10
7996,2228,92,378,10,50.05,30.89,19.16,5
7997,6281,85,3432,4,71.07,24.65,46.42,2
7998,2606,89,4441,4,99.93,24.27,75.66,14
7999,5379,98,2469,12,35.41,10.94,24.47,10
8000,5683,39,4160,12,29.68,23.82,5.86,3
8001,9942,58,3049,9,82.33,44.79,37.54,4
8002,3420,25,701,14,48.47,14.45,34.02,10
8003,965,12,1674,5,46.03,45.96,0.07,14
8004,7232,20,2930,14,67.87,9.77,58.1,4
8005,7574,95,4983,2,27.06,4.14,22.92,8
8006,8089,13,4066,11,14.77,5.78,8.99,14
8007,6888,17,3763,6,28.01,15.85,12.16,10
8008,2677,74,4411,15,385.0,24.44,360.56,3
8009,3542,25,716,7,53.63,22.62,31.01,12
8010,5481,41,1906,8,98.01,3.84,94.17,12
8011,7239,99,4933,14,49.99,40.71,9.28,14
8012,5965,77,1336,3,62.71,14.99,47.72,9
8013,698,56,3330,14,96.4,6.55,89.85,1
8014,6501,86,1719,4,43.28,13.38,29.9,12
8015,5301,52,2773,2,75.79,25.11,50.68,12
8016,3295,86,1352,7,68.88,37.37,31.51,7
8017,9105,15,3626,1,33.6,13.8,19.8,9
8018,7533,92,2690,14,42.4,25.84,16.56,3
8019,4199,39,4774,9,88.29,38.15,50.14,4
8020,4851,93,2282,4,90.54,37.87,52.67,13
8021,7157,76,1435,6,35.88,8.79,27.09,9
8022,9421,19,3543,6,24.92,24.38,0.54,11
8023,6436,49,3274,12,88.0,35.56,52.44,4
8024,7683,17,764,3,32.1,17.26,14.84,13
8025,1377,55,2668,9,59.76,44.13,15.63,8
8026,3448,100,4008,8,35.92,20.0,15.92,4
8027,676,37,1583,1,136.0,42.9,93.1,7
8028,289,38,371,8,54.78,42.58,12.2,4
8029,8237,46,2044,13,48.66,1.49,47.17,14
8030,9588,35,4084,11,321.0,12.24,308.76,2
8031,2469,75,4850,8,36.42,17.17,19.25,10
8032,992,99,3579,7,56.02,9.25,46.77,10
8033,8404,40,3853,6,96.43,22.15,74.28,11
8034,419,15,3571,2,89.07,13.02,76.05,9
8035,2317,86,281,3,98.59,16.99,81.6,7
8036,4833,99,4388,4,46.98,35.46,11.52,5
8037,4055,52,3233,14,35.0,22.43,12.57,13
8038,6875,25,3616,11,481.0,9.38,471.62,4
8039,5465,100,1385,8,46.63,3.35,43.28,5
8040,2236,4,4726,11,47.27,36.58,10.69,6
8041,377,56,3516,12,39.57,19.74,19.83,8
8042,6387,76,3203,11,72.95,23.11,49.84,7
8043,1443,76,1272,15,37.58,29.53,8.05,12
8044,4296,91,3090,14,71.33,29.66,41.67,14
8045,4010,38,4977,11,61.53,17.53,44.0,14
8046,9386,51,458,3,326.0,10.53,315.47,3
8047,4690,67,252,8,126.0,5.38,120.62,8
8048,3864,96,2046,8,62.48,44.07,18.41,5
8049,3233,91,4464,8,27.46,25.31,2.15,9
8050,4517,66,3834,8,41.08,16.26,24.82,10
8051,4826,68,818,13,53.66,0.13,53.53,9
8052,6980,70,4669,2,204.0,0.4,203.6,7
8053,1715,99,2340,12,60.57,17.31,43.26,11
8054,8836,86,272,11,24.09,24.08,0.01,7
8055,5476,70,3994,10,58.48,37.78,20.7,3
8056,3009,27,664,1,17.14,3.74,13.4,12
8057,3728,50,4634,12,59.98,44.21,15.77,13
8058,2192,70,2918,9,69.23,47.62,21.61,1
8059,5032,30,1551,10,84.9,24.47,60.43,10
8060,3742,29,4260,13,42.75,14.81,27.94,6
8061,2891,54,3981,12,41.49,21.18,20.31,2
8062,2277,35,3931,12,26.97,16.88,10.09,5
8063,6598,90,4540,8,26.31,14.42,11.89,9
8064,7835,52,2545,14,53.88,28.68,25.2,12
8065,6457,98,3015,14,54.06,38.61,15.45,6
8066,1672,45,187,1,28.76,24.32,4.44,11
8067,6532,1,2449,7,234.0,25.25,208.75,1
8068,5639,61,4100,11,20.91,2.96,17.95,2
8069,9282,18,3745,13,85.75,25.11,60.64,4
8070,6228,61,3640,2,22.95,10.83,12.12,1
8071,626,75,845,7,41.56,31.31,10.25,13
8072,6854,29,3593,2,71.58,7.66,63.92,5
8073,84,44,483,10,438.0,13.27,424.73,3
8074,4679,91,4028,7,68.29,7.99,60.3,10
8075,2056,90,2669,7,68.89,38.55,30.34,12
8076,9917,68,2127,15,99.53,15.89,83.64,3
8077,7671,88,1166,3,74.27,10.92,63.35,7
8078,5747,64,4003,3,65.21,21.19,44.02,1
8079,2208,15,786,15,31.73,20.57,11.16,6
8080,8251,29,3858,5,99.53,40.88,58.65,9
8081,8107,76,3558,1,74.82,9.27,65.55,7
8082,3875,92,4232,13,41.02,27.68,13.34,9
8083,2160,22,3496,14,42.78,3.87,38.91,11
8084,2708,74,3519,12,23.44,13.92,9.52,6
8085,7853,67,2517,15,36.87,36.26,0.61,8
8086,8812,26,1388,7,54.55,3.9,50.65,8
8087,94,51,1410,5,90.49,29.11,61.38,2
8088,7037,41,439,7,31.5,14.4,17.1,6
8089,3880,72,2322,8,43.0,42.76,0.24,3
8090,2876,90,2102,7,81.47,45.45,36.02,9
8091,8072,39,4939,6,33.91,22.32,11.59,8
8092,2575,57,1282,11,75.06,21.88,53.18,6
8093,1783,47,2424,3,55.1,29.82,25.28,4
8094,1460,57,2971,13,47.95,33.01,14.94,11
8095,347,63,3511,5,46.63,34.23,12.4,10
8096,1641,7,270,9,80.55,27.03,53.52,13
8097,8952,71,4034,4,54.28,48.11,6.17,5
8098,1389,25,955,15,41.59,22.65,18.94,11
8099,224,16,519,2,54.51,15.13,39.38,10
8100,4999,5,1885,7,29.76,12.09,17.67,7
8101,3180,64,1052,4,77.97,28.88,49.09,9
8102,2121,15,4709,7,99.18,14.2,84.98,14
8103,631,32,3314,5,31.94,15.56,16.38,9
8104,3784,5,5000,14,73.55,34.91,38.64,12
8105,5307,24,4924,5,28.86,20.22,8.64,13
8106,7960,45,288,1,51.98,14.04,37.94,4
8107,3770,62,3552,6,51.29,18.69,32.6,2
8108,1951,48,1147,14,85.94,15.95,69.99,7
8109,4052,13,4263,14,298.0,19.25,278.75,9
8110,2661,37,1759,15,41.03,9.83,31.2,13
8111,6420,65,4186,10,97.25,10.01,87.24,3
8112,7226,94,2022,1,67.37,10.44,56.93,14
8113,8913,95,4199,1,321.0,0.41,320.59,14
8114,6508,48,575,2,33.22,16.19,17.03,2
8115,4858,11,4198,1,102.0,14.68,87.32,8
8116,5256,46,1076,4,14.74,12.04,2.7,6
8117,5352,7,274,12,24.16,22.67,1.49,4
8118,6282,20,3919,1,10.69,10.34,0.35,7
8119,9351,49,4614,1,73.24,11.72,61.52,8
8120,5946,47,803,4,47.26,14.72,32.54,2
8121,7485,40,94,8,87.55,16.65,70.9,12
8122,5345,40,2861,15,10.16,0.84,9.32,6
8123,6358,90,3446,2,27.92,22.49,5.43,10
8124,6200,65,2112,10,207.0,38.76,168.24,5
8125,8885,57,1576,3,67.31,27.77,39.54,4
8126,8069,62,4144,6,66.51,40.23,26.28,13
8127,6711,29,4390,13,246.0,7.93,238.07,13
8128,1310,75,1238,10,62.31,5.0,57.31,2
8129,2982,45,4299,13,65.76,18.68,47.08,11
8130,4935,60,3623,12,57.71,43.51,14.2,14
8131,99,44,53,14,87.73,46.58,41.15,10
8132,6307,26,2075,4,90.66,2.18,88.48,4
8133,233,23,988,3,279.0,49.56,229.44,1
8134,157,93,1684,9,90.31,39.04,51.27,10
8135,2556,20,4173,5,49.51,22.99,26.52,4
8136,8550,63,3319,12,62.53,41.45,21.08,14
8137,3265,2,4420,2,43.37,43.2,0.17,12
8138,5292,31,2670,7,56.07,37.32,18.75,3
8139,7053,66,3438,4,40.13,39.94,0.19,10
8140,6917,31,1185,12,60.57,13.07,47.5,2
8141,6612,41,119,11,77.71,2.11,75.6,7
8142,4739,62,3521,10,94.49,29.95,64.54,2
8143,225,8,3617,12,70.11,20.93,49.18,12
8144,4745,67,1566,1,27.85,20.94,6.91,14
8145,4615,36,193,12,30.41,1.99,28.42,11
8146,6597,75,1796,13,34.74,32.48,2.26,3
8147,4207,2,854,4,87.87,8.13,79.74,12
8148,7571,82,329,11,65.79,36.05,29.74,10
8149,2440,31,2599,7,93.8,2.81,90.99,5
8150,3985,15,2439,5,68.12,18.43,49.69,10
8151,5170,67,2609,15,74.72,0.96,73.76,7
8152,4877,94,1081,15,48.64,20.18,28.46,2
8153,5573,52,2963,3,35.33,8.79,26.54,14
8154,8945,96,421,6,30.92,21.81,9.11,4
8155,5734,49,2982,8,86.15,8.35,77.8,8
8156,3342,55,1403,2,44.62,13.68,30.94,1
8157,2841,56,2089,5,78.67,49.33,29.34,7
8158,2237,93,4773,14,118.0,1.16,116.84,14
8159,702,53,4669,13,30.49,20.37,10.12,12
8160,7470,77,213,14,46.54,12.12,34.42,9
8161,262,78,86,8,69.01,46.49,22.52,6
8162,7818,78,881,4,46.1,33.39,12.71,12
8163,5202,35,2888,4,65.5,30.58,34.92,11
8164,9937,94,2915,11,31.73,17.63,14.1,11
8165,5518,45,4367,4,28.49,22.82,5.67,12
8166,8373,98,4201,14,32.28,11.09,21.19,2
8167,9334,90,4457,10,69.61,3.44,66.17,8
8168,8595,44,2369,11,93.75,46.97,46.78,10
8169,9114,57,4759,1,99.09,27.22,71.87,11
8170,7653,6,3823,1,63.51,35.11,28.4,3
8171,8405,56,2329,14,40.1,34.32,5.78,3
8172,7984,88,3173,6,88.68,28.75,59.93,12
8173,8781,69,4986,14,401.0,22.06,378.94,7
8174,433,32,2175,4,27.73,18.91,8.82,6
8175,6699,54,4218,4,27.0,10.77,16.23,7
8176,8734,95,256,7,82.89,26.78,56.11,4
8177,7634,3,3502,8,11.94,10.6,1.34,13
8178,2288,4,3217,14,482.0,31.78,450.22,10
8179,4866,83,4365,8,96.82,0.78,96.04,14
8180,3609,98,1449,4,21.69,18.3,3.39,10
8181,9842,44,689,10,23.82,23.43,0.39,8
8182,2870,43,1678,1,73.78,42.97,30.81,10
8183,7635,18,3567,4,79.3,34.04,45.26,9
8184,7466,30,4501,7,95.59,25.7,69.89,6
8185,8337,2,4613,12,50.88,35.01,15.87,14
8186,5025,65,252,10,156.0,44.14,111.86,1
8187,4110,78,4222,3,29.32,7.3,22.02,6
8188,9716,58,4958,1,52.72,21.46,31.26,10
8189,8760,89,2215,9,69.6,41.04,28.56,5
8190,4255,14,2199,10,96.03,41.93,54.1,12
8191,9348,90,4385,2,373.0,27.75,345.25,6
8192,1308,64,1879,3,43.31,36.15,7.16,7
8193,5917,16,1366,15,61.72,21.72,40.0,10
8194,7115,51,3758,12,36.16,1.1,35.06,14
8195,3521,99,221,12,71.18,11.49,59.69,12
8196,2260,84,712,12,74.14,7.86,66.28,3
8197,9517,2,3465,9,54.53,29.84,24.69,1
8198,3811,3,3823,12,51.89,34.79,17.1,13
8199,4167,71,4195,10,74.76,48.97,25.79,11
8200,7748,27,3820,10,85.68,30.16,55.52,8
8201,2107,100,4544,4,43.48,30.04,13.44,14
8202,1641,59,3912,10,75.06,0.67,74.39,7
8203,9493,94,2302,12,110.0,37.67,72.33,10
8204,1749,57,1124,8,47.82,13.27,34.55,7
8205,3170,56,4068,5,91.95,31.64,60.31,4
8206,4932,2,1018,6,75.46,10.43,65.03,14
8207,8711,52,3130,15,33.47,13.54,19.93,1
8208,1851,18,4911,2,54.53,27.89,26.64,1
8209,8006,95,195,10,26.08,19.76,6.32,2
8210,1490,58,3228,14,49.12,2.52,46.6,2
8211,8198,70,2328,11,49.3,40.55,8.75,7
8212,9806,39,400,6,240.0,1.13,238.87,2
8213,9800,13,3387,7,46.92,11.12,35.8,10
8214,1884,17,1848,14,25.16,10.45,14.71,10
8215,6815,78,2165,3,72.27,16.45,55.82,5
8216,9812,46,4963,1,308.0,33.44,274.56,4
8217,4536,100,2695,14,81.75,11.34,70.41,3
8218,3573,5,2541,10,20.46,5.06,15.4,12
8219,1456,79,4450,10,79.97,29.42,50.55,4
8220,350,42,2430,8,63.53,22.45,41.08,4
8221,5844,48,4623,7,14.21,13.73,0.48,6
8222,2911,82,338,8,43.3,39.81,3.49,12
8223,2734,97,2462,6,94.51,4.77,89.74,14
8224,5245,49,1935,11,319.0,13.66,305.34,7
8225,8062,29,4473,12,76.78,21.18,55.6,12
8226,4316,10,331,8,90.86,33.05,57.81,8
8227,8308,58,4190,13,89.49,21.6,67.89,12
8228,8736,40,1791,11,37.6,11.55,26.05,13
8229,5995,17,572,13,25.23,2.83,22.4,14
8230,1870,19,3331,5,99.84,26.82,73.02,14
8231,1573,95,4735,14,72.57,33.62,38.95,6
8232,9677,61,10,8,49.95,32.9,17.05,9
8233,5304,48,1357,10,86.66,36.3,50.36,13
8234,8218,57,1182,11,311.0,17.07,293.93,9
8235,5107,86,1946,12,15.93,5.42,10.51,13
8236,1753,93,3913,14,88.15,4.36,83.79,9
8237,1318,63,2466,9,61.92,46.55,15.37,14
8238,2975,12,769,10,89.62,34.61,55.01,9
8239,6023,65,2613,8,57.36,29.54,27.82,2
8240,5573,45,3207,9,29.45,12.9,16.55,3
8241,5734,50,820,14,32.89,28.55,4.34,14
8242,5407,36,4959,15,64.29,35.28,29.01,7
8243,3392,67,1353,15,76.72,31.6,45.12,1
8244,6118,43,2331,13,63.88,21.92,41.96,8
8245,3791,99,2657,15,88.86,27.8,61.06,9
8246,4151,12,531,9,85.07,20.25,64.82,9
8247,3880,3,1951,8,34.06,31.09,2.97,12
8248,7872,86,2511,5,96.54,14.74,81.8,5
8249,619,40,2126,15,69.08,26.9,42.18,4
8250,2304,22,1004,15,16.85,8.55,8.3,7
8251,4817,23,2630,8,461.0,16.54,444.46,3
8252,5104,47,1005,5,36.71,2.12,34.59,14
8253,9170,19,1516,13,63.0,43.01,19.99,7
8254,194,48,3737,15,43.13,16.1,27.03,8
8255,2623,98,1247,5,231.0,23.23,207.77,13
8256,5252,7,1475,3,183.0,37.0,146.0,14
8257,2846,78,3625,15,63.35,2.68,60.67,12
8258,4129,28,4283,13,83.9,44.83,39.07,2
8259,8638,10,4097,10,32.69,14.18,18.51,5
8260,57,97,3531,13,54.13,15.13,39.0,2
8261,5693,2,3550,10,35.48,20.66,14.82,3
8262,4823,98,2673,7,44.69,1.19,43.5,1
8263,5924,9,3368,9,46.26,30.7,15.56,2
8264,5681,86,3409,5,73.25,42.11,31.14,13
8265,9844,33,3992,15,40.3,28.15,12.15,5
8266,9294,51,3171,3,64.3,15.2,49.1,3
8267,2689,87,1575,6,45.43,28.92,16.51,12
8268,4094,24,1801,11,29.01,25.85,3.16,3
8269,127,37,463,6,80.27,29.9,50.37,1
