2490,4,8,3,6,2016/8/19
2491,1,9,3,2,2012/9/3
2492,7,7,3,4,2014/7/18
2493,7,1,1,5,2015/1/7
2494,1,2,1,5,2015/2/19
2495,4,3,1,4,2014/3/2
2496,5,11,4,3,2013/11/17
2497,3,7,3,3,2013/7/18
2498,1,5,2,2,2012/5/20
2499,3,12,4,3,2013/12/27
2500,3,10,4,1,2011/10/17
2501,5,5,2,1,2011/5/4
2502,5,2,1,1,2011/2/21
2503,2,7,3,2,2012/7/20
2504,1,2,1,5,2015/2/6
2505,2,12,4,1,2011/12/20
2506,4,3,1,4,2014/3/21
2507,5,7,3,4,2014/7/6
2508,1,11,4,5,2015/11/19
2509,1,11,4,3,2013/11/19
2510,2,11,4,4,2014/11/15
2511,1,2,1,4,2014/2/4
2512,7,3,1,1,2011/3/27
2513,3,9,3,2,2012/9/9
2514,2,9,3,5,2015/9/9
2515,1,6,2,4,2014/6/16
2516,4,1,1,1,2011/1/9
2517,7,2,1,5,2015/2/27
2518,5,2,1,6,2016/2/20
2519,5,5,2,6,2016/5/16
2520,2,9,3,4,2014/9/13
2521,3,11,4,4,2014/11/14
2522,2,9,3,1,2011/9/21
2523,2,9,3,6,2016/9/2
2524,7,7,3,3,2013/7/4
2525,4,3,1,1,2011/3/6
2526,5,8,3,5,2015/8/10
2527,6,11,4,1,2011/11/20
2528,2,2,1,5,2015/2/17
2529,6,5,2,4,2014/5/26
2530,6,6,2,4,2014/6/1
2531,6,6,2,5,2015/6/27
2532,5,6,2,2,2012/6/13
2533,2,8,3,1,2011/8/6
2534,2,10,4,2,2012/10/7
2535,7,5,2,2,2012/5/28
2536,5,12,4,3,2013/12/11
2537,2,8,3,4,2014/8/9
2538,5,9,3,3,2013/9/25
2539,3,2,1,3,2013/2/11
2540,6,10,4,6,2016/10/1
2541,5,11,4,6,2016/11/5
2542,6,12,4,6,2016/12/21
2543,3,3,1,5,2015/3/21
2544,3,7,3,5,2015/7/12
2545,4,11,4,6,2016/11/8
2546,4,3,1,4,2014/3/26
2547,7,10,4,1,2011/10/24
2548,6,9,3,1,2011/9/16
2549,2,2,1,6,2016/2/5
2550,3,11,4,3,2013/11/16
2551,7,8,3,2,2012/8/26
2552,1,3,1,3,2013/3/28
2553,7,10,4,1,2011/10/19
2554,1,10,4,5,2015/10/13
2555,2,8,3,2,2012/8/14
2556,3,2,1,5,2015/2/23
2557,7,4,2,5,2015/4/3
2558,5,4,2,2,2012/4/3
2559,5,5,2,5,2015/5/14
2560,6,10,4,5,2015/10/16
2561,3,4,2,1,2011/4/13
2562,5,9,3,2,2012/9/13
2563,7,1,1,2,2012/1/26
2564,1,11,4,1,2011/11/21
2565,1,9,3,4,2014/9/8
2566,4,10,4,4,2014/10/3
2567,5,2,1,1,2011/2/9
2568,7,8,3,2,2012/8/4
2569,6,7,3,1,2011/7/5
2570,1,4,2,3,2013/4/26
2571,7,11,4,5,2015/11/14
2572,2,6,2,3,2013/6/25
2573,1,7,3,6,2016/7/21
2574,1,2,1,3,2013/2/28
2575,1,7,3,5,2015/7/19
2576,7,5,2,3,2013/5/4
2577,1,8,3,4,2014/8/21
2578,3,12,4,5,2015/12/7
2579,4,12,4,1,2011/12/11
2580,2,2,1,5,2015/2/23
2581,3,8,3,2,2012/8/20
2582,4,10,4,3,2013/10/4
2583,1,11,4,3,2013/11/9
2584,7,11,4,3,2013/11/10
2585,6,5,2,4,2014/5/11
2586,1,5,2,5,2015/5/1
2587,3,3,1,4,2014/3/1
2588,3,10,4,1,2011/10/18
2589,2,4,2,3,2013/4/28
2590,1,9,3,4,2014/9/24
2591,4,6,2,5,2015/6/25
2592,4,1,1,2,2012/1/13
2593,3,6,2,2,2012/6/24
2594,6,3,1,2,2012/3/2
2595,2,11,4,2,2012/11/13
2596,6,3,1,5,2015/3/15
2597,6,1,1,2,2012/1/7
2598,1,8,3,5,2015/8/23
2599,4,8,3,3,2013/8/19
2600,1,4,2,1,2011/4/10
2601,6,11,4,3,2013/11/15
2602,1,12,4,5,2015/12/16
2603,4,10,4,4,2014/10/27
2604,4,7,3,1,2011/7/11
2605,7,2,1,3,2013/2/25
2606,1,8,3,1,2011/8/28
2607,5,3,1,1,2011/3/6
2608,5,8,3,2,2012/8/12
2609,5,11,4,5,2015/11/1
2610,4,5,2,2,2012/5/9
2611,1,12,4,2,2012/12/8
2612,5,6,2,3,2013/6/7
2613,4,7,3,6,2016/7/1
2614,1,5,2,1,2011/5/21
2615,2,2,1,6,2016/2/15
2616,6,6,2,4,2014/6/28
2617,2,2,1,2,2012/2/23
2618,3,9,3,3,2013/9/19
2619,2,9,3,5,2015/9/7
2620,2,8,3,2,2012/8/7
2621,5,10,4,4,2014/10/22
2622,3,11,4,1,2011/11/2
2623,6,9,3,5,2015/9/6
2624,6,7,3,6,2016/7/1
2625,6,9,3,4,2014/9/11
2626,6,3,1,6,2016/3/10
2627,6,7,3,5,2015/7/15
2628,5,10,4,2,2012/10/5
2629,5,9,3,5,2015/9/13
2630,5,12,4,2,2012/12/10
2631,5,3,1,6,2016/3/5
2632,7,1,1,5,2015/1/13
2633,6,6,2,1,2011/6/28
2634,7,1,1,3,2013/1/21
2635,4,1,1,1,2011/1/27
2636,3,3,1,3,2013/3/1
2637,7,10,4,4,2014/10/6
2638,6,8,3,6,2016/8/25
2639,5,12,4,2,2012/12/17
2640,4,5,2,3,2013/5/14
2641,1,11,4,6,2016/11/26
2642,6,10,4,4,2014/10/27
2643,4,7,3,2,2012/7/10
2644,7,8,3,6,2016/8/17
2645,1,2,1,1,2011/2/10
2646,1,10,4,3,2013/10/4
2647,6,9,3,1,2011/9/7
2648,7,11,4,4,2014/11/20
2649,5,4,2,3,2013/4/19
2650,7,8,3,6,2016/8/16
2651,7,11,4,3,2013/11/7
2652,5,9,3,4,2014/9/5
2653,3,7,3,3,2013/7/13
2654,5,6,2,2,2012/6/10
2655,6,2,1,2,2012/2/18
2656,3,10,4,5,2015/10/7
2657,6,10,4,6,2016/10/24
2658,1,1,1,5,2015/1/15
2659,1,6,2,4,2014/6/28
2660,4,8,3,3,2013/8/10
2661,2,3,1,2,2012/3/28
2662,3,3,1,5,2015/3/5
2663,1,5,2,6,2016/5/27
2664,4,1,1,3,2013/1/28
2665,2,5,2,1,2011/5/23
2666,5,7,3,2,2012/7/27
2667,6,5,2,6,2016/5/9
2668,1,6,2,4,2014/6/27
2669,3,8,3,4,2014/8/25
2670,1,5,2,5,2015/5/5
2671,1,11,4,4,2014/11/12
2672,4,11,4,3,2013/11/25
2673,7,3,1,4,2014/3/14
2674,1,4,2,2,2012/4/15
2675,2,7,3,5,2015/7/1
2676,6,11,4,4,2014/11/4
2677,4,12,4,5,2015/12/21
2678,7,3,1,6,2016/3/16
2679,5,5,2,2,2012/5/12
2680,2,9,3,1,2011/9/9
2681,6,4,2,1,2011/4/23
2682,3,4,2,6,2016/4/21
2683,3,4,2,6,2016/4/7
2684,6,10,4,5,2015/10/11
2685,6,10,4,6,2016/10/26
2686,3,10,4,4,2014/10/22
2687,4,7,3,4,2014/7/14
2688,5,3,1,6,2016/3/4
2689,6,8,3,3,2013/8/23
2690,5,1,1,5,2015/1/14
2691,4,12,4,2,2012/12/28
2692,5,6,2,3,2013/6/15
2693,7,5,2,3,2013/5/17
2694,4,7,3,5,2015/7/18
2695,6,8,3,6,2016/8/6
2696,2,1,1,2,2012/1/4
2697,7,3,1,2,2012/3/13
2698,7,9,3,3,2013/9/4
2699,6,12,4,6,2016/12/13
2700,1,7,3,3,2013/7/4
2701,4,8,3,6,2016/8/12
2702,7,3,1,5,2015/3/2
2703,7,6,2,4,2014/6/10
2704,7,3,1,6,2016/3/6
2705,2,12,4,5,2015/12/28
2706,3,6,2,6,2016/6/25
2707,4,12,4,6,2016/12/26
2708,4,11,4,4,2014/11/4
2709,2,6,2,2,2012/6/26
2710,3,10,4,2,2012/10/5
2711,3,6,2,3,2013/6/16
2712,2,9,3,6,2016/9/12
2713,4,3,1,5,2015/3/8
2714,3,1,1,2,2012/1/3
2715,5,11,4,3,2013/11/16
2716,4,9,3,6,2016/9/6
2717,3,1,1,5,2015/1/6
2718,3,11,4,4,2014/11/2
2719,1,2,1,1,2011/2/3
2720,7,5,2,4,2014/5/25
2721,4,2,1,1,2011/2/12
2722,3,12,4,5,2015/12/10
2723,5,4,2,2,2012/4/22
2724,2,11,4,2,2012/11/25
2725,7,10,4,4,2014/10/20
2726,2,8,3,4,2014/8/21
2727,6,8,3,1,2011/8/24
2728,6,7,3,2,2012/7/8
2729,3,2,1,1,2011/2/28
2730,3,12,4,4,2014/12/1
2731,1,2,1,3,2013/2/17
2732,7,9,3,4,2014/9/19
2733,6,7,3,1,2011/7/19
2734,5,10,4,5,2015/10/24
2735,2,1,1,6,2016/1/27
2736,6,9,3,5,2015/9/13
2737,7,5,2,4,2014/5/26
2738,7,4,2,6,2016/4/2
2739,6,1,1,2,2012/1/3
2740,7,3,1,3,2013/3/28
2741,3,2,1,3,2013/2/16
2742,7,9,3,6,2016/9/12
2743,6,12,4,3,2013/12/13
2744,4,9,3,1,2011/9/4
2745,6,1,1,5,2015/1/9
2746,4,11,4,3,2013/11/28
2747,6,2,1,6,2016/2/17
2748,6,9,3,2,2012/9/25
2749,5,8,3,2,2012/8/9
2750,1,10,4,6,2016/10/6
2751,7,7,3,1,2011/7/6
2752,5,2,1,4,2014/2/12
2753,1,10,4,5,2015/10/16
2754,3,11,4,2,2012/11/9
2755,2,5,2,3,2013/5/10
2756,3,8,3,6,2016/8/3
2757,7,12,4,2,2012/12/10
2758,6,4,2,3,2013/4/28
2759,7,9,3,3,2013/9/7
2760,7,11,4,2,2012/11/16
2761,6,7,3,2,2012/7/5
2762,4,5,2,4,2014/5/4
2763,2,8,3,4,2014/8/1
2764,5,9,3,4,2014/9/18
2765,4,11,4,4,2014/11/1
2766,4,6,2,6,2016/6/13
2767,6,2,1,2,2012/2/25
2768,3,7,3,6,2016/7/24
2769,4,1,1,1,2011/1/10
2770,4,10,4,2,2012/10/1
2771,5,4,2,2,2012/4/17
2772,5,6,2,5,2015/6/12
2773,1,11,4,1,2011/11/2
2774,3,1,1,5,2015/1/27
2775,2,3,1,2,2012/3/10
2776,4,12,4,6,2016/12/26
2777,6,9,3,3,2013/9/15
2778,2,6,2,6,2016/6/19
2779,6,6,2,5,2015/6/19
2780,7,3,1,6,2016/3/25
2781,6,11,4,6,2016/11/26
2782,4,8,3,3,2013/8/6
2783,6,6,2,6,2016/6/16
2784,7,8,3,3,2013/8/14
2785,2,4,2,5,2015/4/14
2786,2,5,2,5,2015/5/2
2787,1,8,3,2,2012/8/28
2788,6,10,4,5,2015/10/6
2789,6,1,1,2,2012/1/4
2790,7,12,4,5,2015/12/16
2791,5,9,3,1,2011/9/18
2792,7,4,2,1,2011/4/14
2793,3,10,4,6,2016/10/8
2794,2,9,3,5,2015/9/13
2795,6,12,4,3,2013/12/17
2796,2,2,1,6,2016/2/20
2797,3,10,4,1,2011/10/1
2798,2,12,4,2,2012/12/1
2799,2,12,4,6,2016/12/13
2800,2,8,3,6,2016/8/14
2801,6,11,4,2,2012/11/23
2802,7,2,1,4,2014/2/22
2803,3,8,3,3,2013/8/19
2804,7,5,2,1,2011/5/11
2805,5,8,3,1,2011/8/24
2806,7,6,2,5,2015/6/19
2807,6,10,4,2,2012/10/17
2808,6,9,3,5,2015/9/6
2809,4,5,2,5,2015/5/23
2810,6,9,3,6,2016/9/7
2811,5,3,1,4,2014/3/23
2812,4,5,2,5,2015/5/27
2813,4,11,4,6,2016/11/19
2814,3,12,4,4,2014/12/13
2815,7,9,3,3,2013/9/2
2816,7,3,1,4,2014/3/9
2817,7,7,3,5,2015/7/18
2818,6,11,4,6,2016/11/11
2819,3,7,3,4,2014/7/28
2820,4,6,2,5,2015/6/17
2821,2,11,4,4,2014/11/22
2822,1,8,3,2,2012/8/21
2823,3,2,1,1,2011/2/26
2824,4,2,1,6,2016/2/25
2825,2,8,3,6,2016/8/28
2826,7,12,4,2,2012/12/21
2827,2,2,1,3,2013/2/25
2828,6,2,1,3,2013/2/21
2829,3,11,4,5,2015/11/16
2830,4,8,3,2,2012/8/8
2831,3,7,3,6,2016/7/3
2832,3,7,3,1,2011/7/2
2833,4,6,2,2,2012/6/16
2834,7,10,4,5,2015/10/23
2835,6,10,4,3,2013/10/13
2836,7,12,4,2,2012/12/7
2837,3,4,2,2,2012/4/1
2838,6,10,4,1,2011/10/21
2839,7,1,1,1,2011/1/22
2840,7,8,3,3,2013/8/17
2841,5,4,2,3,2013/4/12
2842,1,11,4,2,2012/11/11
2843,4,11,4,2,2012/11/9
2844,7,12,4,4,2014/12/14
2845,3,10,4,6,2016/10/12
2846,1,6,2,5,2015/6/1
2847,5,5,2,6,2016/5/26
2848,4,10,4,5,2015/10/21
2849,2,6,2,1,2011/6/20
2850,7,9,3,3,2013/9/2
2851,7,1,1,2,2012/1/16
2852,2,7,3,1,2011/7/17
2853,2,11,4,5,2015/11/9
2854,2,5,2,5,2015/5/24
2855,5,11,4,6,2016/11/9
2856,1,6,2,1,2011/6/28
2857,1,8,3,3,2013/8/17
2858,5,3,1,5,2015/3/21
2859,6,12,4,1,2011/12/25
2860,6,1,1,3,2013/1/15
2861,2,11,4,1,2011/11/4
2862,6,6,2,6,2016/6/25
2863,1,3,1,5,2015/3/20
2864,6,11,4,3,2013/11/12
2865,4,5,2,1,2011/5/4
2866,7,4,2,3,2013/4/28
2867,6,8,3,4,2014/8/27
2868,2,6,2,4,2014/6/22
2869,2,2,1,2,2012/2/12
2870,7,12,4,3,2013/12/26
2871,2,5,2,1,2011/5/13
2872,1,8,3,6,2016/8/13
2873,1,9,3,3,2013/9/7
2874,5,10,4,2,2012/10/21
2875,4,10,4,1,2011/10/21
2876,7,10,4,1,2011/10/5
2877,5,9,3,1,2011/9/18
2878,7,1,1,1,2011/1/26
2879,5,7,3,4,2014/7/14
2880,1,1,1,5,2015/1/4
2881,5,10,4,1,2011/10/9
2882,5,7,3,2,2012/7/5
2883,7,10,4,6,2016/10/25
2884,1,1,1,3,2013/1/11
2885,4,5,2,2,2012/5/3
2886,4,7,3,2,2012/7/17
2887,6,7,3,2,2012/7/9
2888,3,6,2,1,2011/6/7
2889,6,11,4,6,2016/11/16
2890,2,6,2,4,2014/6/20
2891,6,2,1,3,2013/2/10
2892,6,2,1,5,2015/2/25
2893,6,7,3,1,2011/7/22
2894,1,12,4,2,2012/12/20
2895,1,11,4,4,2014/11/27
2896,2,8,3,4,2014/8/11
2897,2,3,1,1,2011/3/13
2898,7,11,4,3,2013/11/10
2899,5,6,2,3,2013/6/22
2900,1,11,4,6,2016/11/17
2901,2,6,2,3,2013/6/24
2902,3,5,2,3,2013/5/5
2903,1,1,1,6,2016/1/3
2904,2,5,2,2,2012/5/25
2905,1,12,4,1,2011/12/15
2906,4,2,1,1,2011/2/13
2907,3,8,3,6,2016/8/25
2908,1,4,2,5,2015/4/20
2909,3,9,3,3,2013/9/28
2910,6,7,3,1,2011/7/26
2911,4,11,4,3,2013/11/16
2912,6,11,4,6,2016/11/21
2913,3,12,4,2,2012/12/8
2914,6,6,2,5,2015/6/22
2915,1,1,1,6,2016/1/23
2916,3,7,3,6,2016/7/22
2917,1,6,2,6,2016/6/15
2918,6,6,2,4,2014/6/26
2919,3,1,1,5,2015/1/26
2920,2,11,4,5,2015/11/12
2921,6,3,1,4,2014/3/12
2922,7,6,2,6,2016/6/27
2923,7,2,1,1,2011/2/6
2924,7,12,4,4,2014/12/6
2925,5,2,1,3,2013/2/17
2926,7,12,4,1,2011/12/2
2927,5,9,3,4,2014/9/6
2928,2,10,4,6,2016/10/8
2929,5,2,1,4,2014/2/18
2930,6,5,2,1,2011/5/23
2931,7,7,3,5,2015/7/10
2932,6,8,3,6,2016/8/25
2933,7,9,3,6,2016/9/6
2934,1,8,3,4,2014/8/28
2935,1,8,3,2,2012/8/11
2936,5,12,4,5,2015/12/19
2937,3,10,4,3,2013/10/12
2938,3,11,4,4,2014/11/9
2939,3,12,4,3,2013/12/6
2940,4,10,4,4,2014/10/13
2941,1,6,2,3,2013/6/19
2942,4,1,1,5,2015/1/14
2943,1,2,1,5,2015/2/5
2944,1,6,2,3,2013/6/19
2945,2,7,3,1,2011/7/22
2946,7,9,3,5,2015/9/20
2947,2,8,3,1,2011/8/12
2948,5,4,2,1,2011/4/14
2949,3,7,3,2,2012/7/28
2950,1,7,3,4,2014/7/11
2951,3,11,4,6,2016/11/19
2952,3,10,4,1,2011/10/17
2953,1,4,2,1,2011/4/5
2954,3,10,4,2,2012/10/18
2955,1,9,3,1,2011/9/3
2956,1,1,1,5,2015/1/1
2957,3,9,3,3,2013/9/22
2958,5,12,4,2,2012/12/7
2959,2,3,1,4,2014/3/24
2960,6,5,2,2,2012/5/14
2961,6,12,4,3,2013/12/17
2962,6,5,2,5,2015/5/12
2963,4,12,4,2,2012/12/17
2964,2,8,3,5,2015/8/10
2965,5,2,1,6,2016/2/25
2966,3,10,4,4,2014/10/5
2967,2,10,4,5,2015/10/1
2968,1,7,3,6,2016/7/24
2969,2,8,3,6,2016/8/3
2970,1,11,4,4,2014/11/2
2971,7,12,4,1,2011/12/28
2972,2,3,1,6,2016/3/9
2973,6,8,3,6,2016/8/18
2974,4,9,3,3,2013/9/23
2975,6,12,4,5,2015/12/17
2976,2,1,1,2,2012/1/25
2977,5,4,2,2,2012/4/23
2978,7,10,4,6,2016/10/4
2979,5,12,4,4,2014/12/25
2980,5,1,1,6,2016/1/3
2981,5,1,1,5,2015/1/26
2982,4,9,3,4,2014/9/10
2983,2,10,4,2,2012/10/12
2984,3,6,2,2,2012/6/5
2985,4,2,1,6,2016/2/7
2986,1,1,1,2,2012/1/5
2987,4,6,2,4,2014/6/28
2988,4,6,2,3,2013/6/10
2989,7,8,3,6,2016/8/17
2990,2,6,2,4,2014/6/1
2991,4,4,2,4,2014/4/26
2992,1,10,4,1,2011/10/8
2993,5,12,4,5,2015/12/27
2994,1,11,4,2,2012/11/4
2995,1,6,2,5,2015/6/15
2996,5,9,3,3,2013/9/8
2997,5,5,2,4,2014/5/2
2998,3,11,4,6,2016/11/2
2999,3,8,3,3,2013/8/11
3000,6,11,4,5,2015/11/25
3001,3,5,2,4,2014/5/18
3002,1,12,4,3,2013/12/14
3003,6,11,4,4,2014/11/18
3004,2,2,1,6,2016/2/4
3005,2,2,1,1,2011/2/11
3006,1,10,4,4,2014/10/27
3007,4,9,3,3,2013/9/4
3008,2,10,4,3,2013/10/10
3009,1,7,3,3,2013/7/11
3010,6,3,1,5,2015/3/7
3011,7,1,1,1,2011/1/28
3012,6,4,2,2,2012/4/9
3013,5,9,3,3,2013/9/28
3014,7,5,2,6,2016/5/12
3015,4,11,4,4,2014/11/27
3016,1,2,1,4,2014/2/4
3017,3,1,1,1,2011/1/22
3018,5,2,1,5,2015/2/19
3019,6,5,2,6,2016/5/16
3020,6,4,2,1,2011/4/11
3021,5,1,1,2,2012/1/23
3022,6,10,4,2,2012/10/24
3023,2,7,3,1,2011/7/19
3024,6,1,1,1,2011/1/4
3025,3,4,2,1,2011/4/9
3026,4,3,1,6,2016/3/15
3027,4,11,4,2,2012/11/12
3028,5,10,4,1,2011/10/18
3029,4,2,1,1,2011/2/10
3030,5,11,4,1,2011/11/4
3031,3,10,4,2,2012/10/5
3032,2,10,4,5,2015/10/8
3033,1,9,3,1,2011/9/2
3034,3,1,1,1,2011/1/24
3035,2,11,4,3,2013/11/19
3036,6,2,1,6,2016/2/22
3037,6,12,4,4,2014/12/10
3038,4,6,2,4,2014/6/9
3039,6,2,1,3,2013/2/8
3040,5,10,4,4,2014/10/2
3041,3,5,2,1,2011/5/12
3042,4,12,4,2,2012/12/1
3043,5,4,2,5,2015/4/26
3044,3,5,2,5,2015/5/15
3045,1,5,2,6,2016/5/11
3046,3,6,2,6,2016/6/20
3047,4,12,4,1,2011/12/19
3048,1,2,1,5,2015/2/14
3049,5,9,3,1,2011/9/27
3050,7,12,4,6,2016/12/26
3051,7,1,1,1,2011/1/12
3052,6,11,4,1,2011/11/26
3053,3,7,3,1,2011/7/3
3054,1,7,3,6,2016/7/4
3055,4,5,2,6,2016/5/9
3056,6,3,1,5,2015/3/3
3057,2,5,2,5,2015/5/21
3058,5,3,1,4,2014/3/13
3059,2,5,2,4,2014/5/3
3060,4,6,2,1,2011/6/5
3061,4,9,3,6,2016/9/6
3062,7,6,2,4,2014/6/7
3063,6,1,1,4,2014/1/21
3064,1,10,4,4,2014/10/12
3065,1,7,3,4,2014/7/15
3066,6,6,2,1,2011/6/18
3067,2,2,1,3,2013/2/5
3068,5,7,3,6,2016/7/18
3069,2,7,3,6,2016/7/21
3070,7,8,3,5,2015/8/25
3071,5,7,3,4,2014/7/15
3072,2,6,2,4,2014/6/21
3073,6,12,4,6,2016/12/27
3074,1,12,4,3,2013/12/19
3075,4,7,3,6,2016/7/1
3076,7,7,3,6,2016/7/26
3077,7,9,3,4,2014/9/13
3078,2,12,4,3,2013/12/2
3079,1,4,2,6,2016/4/12
3080,5,8,3,2,2012/8/20
3081,2,1,1,5,2015/1/6
3082,3,8,3,5,2015/8/12
3083,2,10,4,3,2013/10/24
3084,4,10,4,6,2016/10/23
3085,1,5,2,4,2014/5/19
3086,7,2,1,2,2012/2/25
3087,7,9,3,4,2014/9/16
3088,1,1,1,6,2016/1/11
3089,4,7,3,5,2015/7/15
3090,4,1,1,3,2013/1/28
3091,6,9,3,2,2012/9/10
3092,7,2,1,6,2016/2/9
3093,6,3,1,4,2014/3/14
3094,2,2,1,2,2012/2/27
3095,5,4,2,5,2015/4/16
3096,5,1,1,3,2013/1/18
3097,6,4,2,4,2014/4/24
3098,6,3,1,2,2012/3/20
3099,7,1,1,6,2016/1/6
3100,2,11,4,3,2013/11/24
3101,6,5,2,4,2014/5/15
3102,3,10,4,1,2011/10/23
3103,4,5,2,5,2015/5/20
3104,3,8,3,4,2014/8/7
3105,6,4,2,2,2012/4/16
3106,6,3,1,4,2014/3/18
3107,1,3,1,2,2012/3/21
3108,4,2,1,1,2011/2/2
3109,2,2,1,3,2013/2/26
3110,2,10,4,6,2016/10/28
3111,4,3,1,5,2015/3/13
3112,5,9,3,5,2015/9/15
3113,4,9,3,4,2014/9/18
3114,7,5,2,3,2013/5/7
3115,1,12,4,3,2013/12/10
3116,5,4,2,4,2014/4/7
3117,7,9,3,5,2015/9/28
3118,6,4,2,2,2012/4/26
3119,6,6,2,2,2012/6/25
3120,6,9,3,3,2013/9/6
3121,7,1,1,1,2011/1/19
3122,4,2,1,5,2015/2/19
3123,4,12,4,4,2014/12/8
3124,5,9,3,2,2012/9/9
3125,7,1,1,1,2011/1/24
3126,2,3,1,1,2011/3/5
3127,2,5,2,2,2012/5/8
3128,2,6,2,1,2011/6/4
3129,5,3,1,3,2013/3/7
3130,3,6,2,6,2016/6/5
3131,5,5,2,5,2015/5/27
3132,1,1,1,1,2011/1/5
3133,4,8,3,6,2016/8/26
3134,5,7,3,6,2016/7/22
3135,3,6,2,4,2014/6/28
3136,7,9,3,1,2011/9/5
3137,3,9,3,2,2012/9/4
3138,6,3,1,1,2011/3/11
3139,3,9,3,5,2015/9/4
3140,6,4,2,1,2011/4/11
3141,3,7,3,4,2014/7/22
3142,2,7,3,6,2016/7/7
3143,4,8,3,1,2011/8/2
3144,3,10,4,6,2016/10/2
3145,4,11,4,3,2013/11/22
3146,2,5,2,1,2011/5/10
3147,6,8,3,1,2011/8/3
3148,1,7,3,6,2016/7/10
3149,7,5,2,3,2013/5/26
3150,7,4,2,2,2012/4/9
3151,3,6,2,4,2014/6/24
3152,2,1,1,2,2012/1/24
3153,3,8,3,5,2015/8/13
3154,1,11,4,3,2013/11/7
3155,2,11,4,3,2013/11/7
3156,4,1,1,5,2015/1/4
3157,5,5,2,5,2015/5/16
3158,6,2,1,1,2011/2/19
3159,7,11,4,2,2012/11/19
3160,2,4,2,2,2012/4/13
3161,3,8,3,1,2011/8/9
3162,1,8,3,4,2014/8/6
3163,3,1,1,5,2015/1/5
3164,5,1,1,5,2015/1/3
3165,6,1,1,6,2016/1/19
3166,1,2,1,4,2014/2/14
3167,7,8,3,6,2016/8/28
3168,1,6,2,5,2015/6/25
3169,2,12,4,4,2014/12/4
3170,7,10,4,4,2014/10/8
3171,6,9,3,6,2016/9/21
3172,7,10,4,1,2011/10/13
3173,6,1,1,1,2011/1/13
3174,7,4,2,6,2016/4/10
3175,2,5,2,5,2015/5/1
3176,7,2,1,4,2014/2/6
3177,1,11,4,4,2014/11/13
3178,5,10,4,3,2013/10/10
3179,4,11,4,4,2014/11/8
3180,3,12,4,1,2011/12/9
3181,2,6,2,4,2014/6/9
3182,6,9,3,1,2011/9/27
3183,3,9,3,4,2014/9/13
3184,7,9,3,3,2013/9/8
3185,4,7,3,1,2011/7/16
3186,4,4,2,2,2012/4/18
3187,7,3,1,4,2014/3/12
3188,5,9,3,4,2014/9/26
3189,6,11,4,5,2015/11/21
3190,3,2,1,1,2011/2/27
3191,3,11,4,3,2013/11/17
3192,6,12,4,3,2013/12/12
3193,5,3,1,6,2016/3/2
3194,6,2,1,6,2016/2/19
3195,2,9,3,4,2014/9/20
3196,7,10,4,2,2012/10/19
3197,5,6,2,1,2011/6/27
3198,5,6,2,5,2015/6/4
3199,4,10,4,1,2011/10/16
3200,4,8,3,6,2016/8/19
3201,5,8,3,2,2012/8/24
3202,7,1,1,5,2015/1/16
3203,7,6,2,2,2012/6/18
3204,3,2,1,2,2012/2/12
3205,2,1,1,5,2015/1/22
3206,2,9,3,6,2016/9/13
3207,2,3,1,6,2016/3/9
3208,4,11,4,3,2013/11/28
3209,2,9,3,2,2012/9/5
3210,4,8,3,2,2012/8/12
3211,4,8,3,1,2011/8/27
3212,6,10,4,5,2015/10/19
3213,7,9,3,1,2011/9/7
3214,2,2,1,5,2015/2/22
3215,7,7,3,2,2012/7/4
3216,4,7,3,1,2011/7/13
3217,1,7,3,4,2014/7/24
3218,3,2,1,4,2014/2/15
3219,7,9,3,1,2011/9/28
3220,3,9,3,3,2013/9/17
3221,7,7,3,5,2015/7/8
3222,3,9,3,2,2012/9/9
3223,2,12,4,2,2012/12/17
3224,5,4,2,2,2012/4/10
3225,2,8,3,5,2015/8/16
3226,4,9,3,5,2015/9/16
3227,3,9,3,5,2015/9/19
3228,5,6,2,6,2016/6/22
3229,2,4,2,6,2016/4/19
3230,4,10,4,5,2015/10/13
3231,6,11,4,2,2012/11/13
3232,3,2,1,1,2011/2/7
3233,4,3,1,3,2013/3/19
3234,3,7,3,4,2014/7/19
3235,3,9,3,6,2016/9/19
3236,6,11,4,4,2014/11/8
3237,7,8,3,6,2016/8/18
3238,5,9,3,5,2015/9/20
3239,2,11,4,4,2014/11/27
3240,3,10,4,1,2011/10/23
3241,6,9,3,2,2012/9/17
3242,1,12,4,1,2011/12/12
3243,4,10,4,5,2015/10/12
3244,6,3,1,1,2011/3/10
3245,2,10,4,6,2016/10/2
3246,3,12,4,1,2011/12/1
3247,3,10,4,4,2014/10/10
3248,2,8,3,3,2013/8/19
3249,6,7,3,5,2015/7/6
3250,2,12,4,6,2016/12/11
3251,6,1,1,3,2013/1/3
3252,7,12,4,6,2016/12/28
3253,4,6,2,5,2015/6/28
3254,4,5,2,5,2015/5/21
3255,1,2,1,2,2012/2/6
3256,3,1,1,4,2014/1/18
3257,7,8,3,1,2011/8/12
3258,5,3,1,2,2012/3/21
3259,4,9,3,5,2015/9/24
3260,5,1,1,1,2011/1/26
3261,6,1,1,5,2015/1/17
3262,1,5,2,5,2015/5/25
3263,3,9,3,4,2014/9/15
3264,5,1,1,6,2016/1/16
3265,2,4,2,2,2012/4/9
3266,1,8,3,5,2015/8/14
